# Segments csv adapted from original eval_segments provided by audioset,,,
"# num_ytids=Dunno, num_segs=Dunno, num_unique_labels=Dunno, num_positive_labels=Dunno",,,
"# YTID, start_seconds, end_seconds, positive_labels",,,
FkMhcc_x8EU,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
1_XQ-YtHAj4,60.000,70.000,"""/m/0463cq4,/m/09x0r"""
b1k6lnQoU10,30.000,40.000,"""/m/05zppz,/m/06h7j,/m/09x0r,/t/dd00129"""
bpcop8vIazA,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00127"""
TsdZ2_jXJvM,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
tz6TA-XqsUQ,2.000,12.000,"""/m/06h7j,/m/09x0r,/t/dd00126"""
8ishaG9pyMA,30.000,40.000,"""/m/028ght,/m/03qc9zr,/m/03qtwd,/m/09x0r,/m/0l15bq"""
8lY4pcnfLT8,10.000,20.000,"""/m/06h7j,/m/09x0r"""
BaG4cQ-bnKc,0.000,10.000,"""/m/0463cq4,/m/0ytgt"""
9lKmiUIJfGc,340.000,350.000,"""/m/03cczk"""
KNNukCKR1hA,30.000,40.000,"""/m/0463cq4,/m/09x0r"""
pkFDzPqq4eU,10.000,20.000,"""/m/01d3sd,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"""
HId7yOxZvlM,23.000,33.000,"""/m/06h7j,/m/09x0r,/t/dd00128,/t/dd00129"""
e7XYJGbHmCA,30.000,40.000,"""/m/06h7j"""
ZTANOzyOGoU,90.000,100.000,"""/m/06h7j,/m/09x0r"""
6E7j5eNM8Ak,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
IHplK2PQ0wg,120.000,130.000,"""/m/0463cq4,/m/07qw_06,/m/09x0r,/t/dd00002"""
PbASjQJaFaA,10.000,20.000,"""/m/0463cq4,/m/09x0r"""
RRSP1NFOA6o,550.000,560.000,"""/m/06h7j,/m/09x0r"""
meS4eXx34Zo,30.000,40.000,"""/m/03qtwd,/m/06h7j,/m/09x0r"""
7aVz8Aht8iY,90.000,100.000,"""/m/03cczk"""
TU_iSXqrXAI,0.000,10.000,"""/m/03cczk,/m/09x0r"""
2zX36dlMX1s,18.000,28.000,"""/m/04rlf,/m/06h7j,/m/09x0r"""
zvysRdYkZ9s,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
waeIEWCEsp8,200.000,210.000,"""/m/01d3sd"""
hgtpahd7_iA,30.000,40.000,"""/m/06h7j,/m/09x0r"""
-2rhnaYYBzk,0.000,6.000,"""/m/06h7j"""
eeGCmxvc6Us,60.000,70.000,"""/m/01b_21,/m/09x0r"""
kjaaZgdws80,30.000,40.000,"""/m/03qc9zr,/m/09x0r,/m/0ytgt"""
3tWmAmNtuzk,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
_8Jy75Hu4KQ,1.000,11.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
3IrgzCU8nEI,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
WmzSoBg2DmI,0.000,10.000,"""/m/01d3sd"""
ZM6FzZ9oecI,30.000,40.000,"""/m/04rlf,/m/05zppz,/m/06h7j,/m/09x0r,/t/dd00127"""
d9B4rR5T9kM,80.000,90.000,"""/m/01d3sd"""
d-6P7XPoRvk,10.000,20.000,"""/m/01b_21"""
7hO6NELs5Gc,20.000,30.000,"""/m/03cczk,/m/04rlf,/m/07pdhp0,/m/09x0r,/t/dd00125"""
xIU_qXR5D4k,30.000,40.000,"""/m/03cczk,/m/09x0r"""
xW4iHdHzqe0,30.000,40.000,"""/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00129"""
iDotha_pEmM,21.000,31.000,"""/m/06h7j,/m/09x0r,/t/dd00129"""
Sis7L6hrHcM,10.000,20.000,"""/m/0463cq4,/m/09x0r,/m/0ytgt"""
0LwET4zc4Uo,30.000,40.000,"""/m/06h7j,/m/09x0r"""
YPBX6hJ-m6I,0.000,10.000,"""/m/01b_21,/m/09x0r,/m/0c1dj"""
lVIKKG-nNhQ,0.000,10.000,"""/m/03cczk,/m/09x0r"""
Ybd1-i487fs,410.000,420.000,"""/m/03cczk"""
eW7-uZ18HQA,300.000,310.000,"""/m/03qc9zr"""
POsJ-BzUinY,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
ahLO9AAAi4I,140.000,150.000,"""/m/01d3sd,/m/09x0r"""
_UiJDXm70LI,30.000,40.000,"""/m/06h7j,/m/09x0r"""
lKT-goNG96g,0.000,9.000,"""/m/01d3sd"""
HKtxqY6kQLc,30.000,40.000,"""/m/01d3sd,/m/09x0r"""
PZ5JWB6iNa4,30.000,40.000,"""/m/04rlf,/m/06h7j,/t/dd00129"""
W_cd3peSmCE,40.000,50.000,"""/m/01d3sd"""
c8yTLhTz2gA,23.000,33.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
tF7AQXq5T1Y,20.000,30.000,"""/m/01d3sd"""
hXLLJFF7ggU,100.000,110.000,"""/m/01b_21"""
1DHDME36lbE,40.000,50.000,"""/m/01d3sd"""
sfsOh7zcCgc,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00127"""
Rpowilc1pBo,7.000,17.000,"""/m/06h7j,/m/09x0r,/t/dd00129"""
bxttX8ed3tY,30.000,40.000,"""/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00128"""
KVT0W6VmIk0,30.000,40.000,"""/m/06h7j,/t/dd00128"""
T8MB-WSBgj0,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
3-LFGob06mw,30.000,40.000,"""/m/06h7j,/m/09x0r"""
u3uRU9t1hhg,30.000,40.000,"""/m/06h7j,/m/09x0r"""
Sphwh__Wvx8,270.000,280.000,"""/m/0463cq4"""
bwdOfCx_o_w,100.000,110.000,"""/m/0463cq4,/m/09x0r,/t/dd00125"""
kcCk4uNaM38,30.000,40.000,"""/m/03qtwd,/m/06h7j,/m/09x0r,/t/dd00128"""
wZFDudtgkzU,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
4-CmQH_s2zY,30.000,40.000,"""/m/06h7j,/m/09x0r"""
0oc608_yMjs,10.000,20.000,"""/m/01d3sd"""
oMpGljoZCkY,40.000,50.000,"""/m/0463cq4"""
HkyIJ52qIRU,20.000,30.000,"""/m/01b_21,/m/0463cq4"""
BVRi_MJEzs8,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
XFttAE-hJms,8.000,18.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
-Mdd8ysxJ5c,10.000,20.000,"""/m/01b_21,/m/09x0r"""
FsMl__Gg0zs,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00129"""
uilKO9oA-ek,30.000,40.000,"""/m/03qtwd,/m/06h7j,/m/09x0r,/t/dd00128"""
TPcKwMZr25Y,10.000,20.000,"""/m/01b_21"""
PkD59ZVgWKc,10.000,20.000,"""/m/01d3sd"""
sRYA70W9xXo,11.000,21.000,"""/m/03qtwd,/m/06h7j,/m/09x0r,/t/dd00128"""
VulZxeOeHyg,100.000,110.000,"""/m/0463cq4"""
TsQ2L3Zpsaw,30.000,40.000,"""/m/03cczk"""
4R36RB74SUQ,10.000,20.000,"""/m/01b_21"""
X8VrYoWNqWA,30.000,40.000,"""/m/06h7j,/m/09x0r,/t/dd00128"""
